date,shift,hour,hourtime,trucks,truck_class,digger,digger_class,pit,material_type,std_material_tonnage,std_material_volume,actual_tonnage_payload,distance_empty_meter,distance_loaded_meter,traveling_time_seconds,waiting_time_seconds,spotting_time_seconds,loading_time_seconds,hauling_time_seconds,queued_time_seconds,backing_time_seconds,tipping_time_seconds,shovel_hang_time_seconds
6/25/2020,Day,8,8:40 AM,RD0051,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,156.7,2345,2345,269,4,10,116,485,3,38,28,167
6/25/2020,Day,8,8:40 AM,RD0069,CAT789,EX017,H3600,Pit-B,Waste,205,81,186.8,2285,2285,258,36,101,164,450,0,28,24,194
6/25/2020,Day,8,8:40 AM,RD0030,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,154.9,2778,2523,317,0,0,97,483,2,27,32,119
6/25/2020,Day,8,8:40 AM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,165.1,1353,1352,196,2,12,132,191,3,31,37,21
6/25/2020,Day,8,8:40 AM,RD0019,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,148.1,2345,2482,347,3,32,90,508,0,29,24,59
6/25/2020,Day,10,10:40 AM,RD0016,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,156,2806,2806,295,3,8,98,460,0,34,44,143
6/25/2020,Day,8,8:40 AM,RD0023,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,171.9,1412,1412,150,106,28,105,267,4,29,25,0
6/25/2020,Day,8,8:40 AM,RD0058,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,153,2096,2070,220,282,14,121,470,0,0,24,0
6/25/2020,Day,8,8:40 AM,RD0070,CAT 777E,EX018,H2500,Coal_Stockpile,Coal,107,79.26,107,11728,12079,1112,41,0,95,1836,0,0,503,0
6/25/2020,Day,8,8:40 AM,RD0071,CAT789,EX017,H3600,Pit-B,Waste,205,81,192.7,2285,2285,212,20,14,163,455,2,36,40,6
6/25/2020,Day,11,11:40 AM,RD0072,CAT 777E,EX019,R984,Pit-A,Coal,107,79.26,96.9,23799,17740,2289,64,39,387,3162,225,52,277,64
6/25/2020,Day,8,8:40 AM,RD0056,CAT789,EX017,H3600,Pit-B,Waste,205,81,193.8,2285,2285,240,4,40,118,466,1,35,44,23
6/25/2020,Day,8,8:40 AM,RD0012,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,159,2932,2798,298,62,34,191,553,3,27,32,158
6/25/2020,Day,8,8:40 AM,RD0029,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,154.8,1412,1412,161,59,14,97,258,2,33,30,0
6/25/2020,Day,8,8:40 AM,RD0009,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,162.7,2345,2373,235,286,18,106,479,3,26,26,0
6/25/2020,Day,8,8:40 AM,RD0033,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,152.2,2388,2258,240,31,9,224,488,0,34,20,57
6/25/2020,Day,8,8:40 AM,RD0073,CAT789,EX015,H5500,Pit-C,Waste,205,81,211.6,3687,1267,476,344,54,68,220,3,34,33,0
6/25/2020,Day,8,8:40 AM,RD0013,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,154.6,2778,2778,261,74,12,102,449,2,30,27,0
6/25/2020,Day,8,8:40 AM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,144.9,1353,1353,196,104,20,111,206,3,32,32,0
6/25/2020,Day,8,8:40 AM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,146.4,1353,1353,196,7,6,109,196,5,40,28,76
6/25/2020,Day,8,8:40 AM,RD0039,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,169.3,2120,2254,257,22,19,269,506,2,27,40,74
6/25/2020,Day,10,10:40 AM,RD0012,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,162.3,2920,2898,290,148,0,266,640,0,20,34,0
6/25/2020,Day,8,8:40 AM,RD0032,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,152.6,2778,2778,385,62,13,85,469,7,31,29,0
6/25/2020,Day,8,8:40 AM,RD0038,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,155.3,2772,2772,358,153,10,66,535,6,25,26,0
6/25/2020,Day,8,8:40 AM,RD0064,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,151.6,1334,1334,227,3,40,151,292,0,29,34,83
6/25/2020,Day,8,8:40 AM,RD0054,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,154,2772,2772,300,21,11,64,516,5,22,32,1
6/25/2020,Day,8,8:40 AM,RD0074,CAT789,EX017,H3600,Pit-B,Waste,205,81,183.5,2285,2285,224,149,17,153,459,1,33,34,114
6/25/2020,Day,8,8:40 AM,RD0057,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,149.7,2349,2479,247,136,39,86,529,0,30,35,0
6/25/2020,Day,8,8:40 AM,RD0059,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,151.4,2388,2579,300,32,11,178,556,0,41,27,117
6/25/2020,Day,8,8:40 AM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,189.6,3687,1267,418,253,16,115,212,0,31,34,0
6/25/2020,Day,8,8:40 AM,RD0047,CAT789,EX015,H5500,Pit-C,Waste,205,81,205,3687,1267,556,84,13,103,210,5,32,31,0
6/25/2020,Day,8,8:40 AM,RD0014,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,161.8,2835,2835,341,3,18,122,542,4,24,34,41
6/25/2020,Day,8,8:40 AM,RD0024,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,163.3,2772,2772,279,0,13,87,575,2,28,28,133
6/25/2020,Day,8,8:40 AM,RD0060,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,137.5,2815,2789,356,69,16,102,527,3,27,40,0
6/25/2020,Day,8,8:40 AM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,104.768,1022,1303,199,26,0,120,348,2,0,24,9
6/25/2020,Day,8,8:40 AM,RD0076,CAT 777E,EX018,H2500,Coal_Stockpile,Coal,107,79.26,107,8844,11992,1989,49,7,132,1411,1135,74,14,0
6/25/2020,Day,8,8:40 AM,RD0048,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,154.6,1412,1412,141,97,14,96,264,1,35,34,0
6/25/2020,Day,8,8:40 AM,RD0066,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,153.1,1334,1334,204,58,16,219,291,0,30,37,0
6/25/2020,Day,8,8:40 AM,RD0050,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,163,2772,2772,298,16,11,112,506,6,26,26,5
6/25/2020,Day,8,8:40 AM,RD0018,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,159.8,2835,2835,282,16,15,126,472,3,29,27,63
6/25/2020,Day,8,8:40 AM,RD0005,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,141.4,2835,2835,256,78,22,183,471,4,22,24,18
6/25/2020,Day,8,8:40 AM,RD0077,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,170.7,2325,2096,217,254,9,138,516,3,33,28,0
6/25/2020,Day,7,7:40 AM,RD0051,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,151.8,3853,2598,575,25,20,103,565,1,53,23,0
6/25/2020,Day,8,8:40 AM,RD0060,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,159.6,2789,2789,320,144,16,103,516,2,26,25,56
6/25/2020,Day,8,8:40 AM,RD0008,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,160.4,2373,2373,391,35,0,92,480,1,29,30,31
6/25/2020,Day,8,8:40 AM,RD0051,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,166.9,2798,2798,281,188,31,185,556,3,25,29,0
6/25/2020,Day,10,10:40 AM,RD0048,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,159.9,1412,1412,159,142,25,122,253,4,39,36,0
6/25/2020,Day,8,8:40 AM,RD0078,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,109.132,1303,1303,280,36,16,144,330,3,10,24,61
6/25/2020,Day,8,8:40 AM,RD0003,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,155.2,3347,2835,413,0,17,201,456,1,24,26,26
6/25/2020,Day,9,9:40 AM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,153.8,1346,1346,211,40,22,128,183,4,31,27,0
6/25/2020,Day,8,8:40 AM,RD0061,CAT789,EX010,H5500,Pit-C,Waste,205,81,206.5,3705,3705,641,13,1,199,702,1,33,48,49
6/25/2020,Day,8,8:40 AM,RD0079,CAT 777E,EX018,H2500,Coal_Stockpile,Coal,107,79.26,100.9,12047,11896,1481,60,14,116,1322,1191,388,3,0
6/25/2020,Day,15,3:40 PM,RD0080,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,138.7,2391,2407,512,0,19,311,545,5,154,32,43
6/25/2020,Day,8,8:40 AM,RD0049,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,135.3,2590,2258,467,10,11,193,462,0,25,34,0
6/25/2020,Day,8,8:40 AM,RD0021,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,166.8,2373,2373,400,135,19,112,469,3,30,28,0
6/25/2020,Night,21,9:40 PM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,148.6,1346,1346,202,44,14,110,184,3,36,27,0
6/25/2020,Night,21,9:40 PM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1489,1595,296,273,0,159,381,0,0,34,0
6/25/2020,Night,21,9:40 PM,RD0006,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,157.9,2841,2841,372,25,23,83,473,0,31,35,197
6/25/2020,Night,21,9:40 PM,RD0044,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,155,2702,2702,283,67,12,73,531,3,25,28,0
6/25/2020,Night,21,9:40 PM,RD0052,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,156.2,2569,2703,327,4,9,94,606,1,29,30,177
6/25/2020,Night,21,9:40 PM,RD0038,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,160.4,2702,2702,331,2,11,122,554,1,32,29,141
6/25/2020,Night,21,9:40 PM,RD0006,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,145.3,2841,3233,320,17,15,96,479,2,33,32,0
6/25/2020,Night,21,9:40 PM,RD0046,CAT789,EX010,H5500,Pit-C,Waste,205,81,191.4,1336,1629,282,75,10,101,233,21,51,32,0
6/25/2020,Night,22,10:40 PM,RD0006,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,143.8,3122,2923,312,74,46,66,463,5,31,33,0
6/25/2020,Night,21,9:40 PM,RD0019,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,158.1,2569,2703,285,31,11,89,571,0,26,25,0
6/25/2020,Night,19,7:40 PM,RD0007,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,135.5,2918,2918,323,11,9,98,473,5,25,33,0
6/25/2020,Night,21,9:40 PM,RD0061,CAT789,EX015,H5500,Pit-C,Waste,205,81,202.6,3610,3610,407,107,16,95,652,0,33,30,0
6/25/2020,Night,21,9:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,157.4,2885,2527,264,84,52,210,561,1,39,26,0
6/25/2020,Night,21,9:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,186.2,1336,1336,206,76,16,100,219,2,32,42,0
6/25/2020,Night,21,9:40 PM,RD0013,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,156.9,2841,3205,291,17,13,88,589,0,32,26,0
6/25/2020,Night,21,9:40 PM,RD0018,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,155.5,2841,3205,335,5,8,88,568,2,20,24,111
6/25/2020,Night,21,9:40 PM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,147.2,2130,2130,193,181,0,129,454,3,26,30,0
6/25/2020,Night,21,9:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,215.3,3610,3610,413,68,15,86,713,5,33,42,0
6/25/2020,Night,21,9:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,102.223,1451,1641,292,58,10,150,387,26,0,23,198
6/25/2020,Night,21,9:40 PM,RD0084,CAT789,EX015,H5500,Pit-C,Waste,205,81,202.6,3610,3610,452,99,17,94,711,3,30,38,57
6/25/2020,Night,21,9:40 PM,RD0085,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,162.7,1516,1516,237,44,18,145,308,42,34,38,0
6/25/2020,Night,21,9:40 PM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,139.4,1346,1346,202,45,16,102,204,0,33,30,0
6/25/2020,Night,21,9:40 PM,RD0007,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,157.7,2848,2848,370,45,9,104,513,5,29,38,34
6/25/2020,Night,21,9:40 PM,RD0074,CAT789,EX015,H5500,Pit-C,Waste,205,81,217.7,1063,3610,215,151,12,105,750,4,40,35,0
6/25/2020,Night,21,9:40 PM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,148.1,3111,2753,334,52,10,93,504,3,28,28,0
6/25/2020,Night,21,9:40 PM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,152.8,1346,1346,204,33,15,125,188,2,25,30,0
6/25/2020,Night,21,9:40 PM,RD0087,CAT789,EX010,H5500,Pit-C,Waste,205,81,181.6,1336,1336,261,2,12,106,209,0,30,34,0
6/25/2020,Night,21,9:40 PM,RD0060,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,144.9,3390,3256,543,3,13,102,739,4,31,38,225
6/25/2020,Night,21,9:40 PM,RD0011,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,148.4,3390,3256,471,6,6,110,697,1,34,39,323
6/25/2020,Night,21,9:40 PM,RD0015,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,161.8,2363,797,373,94,49,213,215,0,0,30,0
6/25/2020,Night,25,1:40 AM,RD0001,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,161.2,2887,2753,444,6,53,155,621,5,28,42,262
6/25/2020,Night,21,9:40 PM,RD0036,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,162.2,2836,2702,438,10,12,125,564,3,27,28,32
6/25/2020,Night,21,9:40 PM,RD0088,CAT 777E,EX021,R984,Pit-B,Coal,107,79.26,110.4,18166,10541,1571,111,113,539,1211,2,323,1,0
6/25/2020,Night,20,8:40 PM,RD0003,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,166.9,3048,2918,516,1,16,124,736,0,0,31,84
6/25/2020,Night,19,7:40 PM,RD0072,CAT 777E,EX019,R984,Pit-A,Coal,107,79.26,101,23628,16534,2093,88,0,331,4082,0,83,9,17
6/25/2020,Night,21,9:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,183.9,1336,1336,177,67,6,104,206,4,28,33,0
6/25/2020,Night,21,9:40 PM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,159.7,1346,1346,209,5,14,128,228,3,31,26,72
6/25/2020,Night,21,9:40 PM,RD0024,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,177.3,2393,2206,212,2,22,212,523,0,36,37,163
6/25/2020,Night,21,9:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,151,1346,1346,215,4,15,100,230,1,33,27,43
6/25/2020,Night,21,9:40 PM,RD0026,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,150.2,2617,2734,412,38,15,107,608,0,38,36,0
6/25/2020,Night,21,9:40 PM,RD0089,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,158.6,2600,2600,335,125,12,96,624,6,29,42,0
6/25/2020,Night,21,9:40 PM,RD0043,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,165.2,2363,797,299,4,17,236,255,0,0,36,191
6/25/2020,Night,21,9:40 PM,RD0090,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,155,3297,3256,497,161,11,106,651,4,23,28,0
6/25/2020,Night,21,9:40 PM,RD0004,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,166.7,2734,2615,393,89,14,104,617,3,32,44,20
6/25/2020,Night,21,9:40 PM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,137.6,1346,1346,199,67,15,100,200,4,36,28,0
6/25/2020,Night,21,9:40 PM,RD0055,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,155.2,2702,2702,306,6,11,133,513,2,29,34,52
6/25/2020,Night,21,9:40 PM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,135.2,3486,2700,371,52,18,91,486,3,27,26,0
6/25/2020,Night,21,9:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,151.8,2130,2130,241,2,0,124,495,3,31,34,97
6/25/2020,Night,21,9:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,173.6,1336,1336,219,91,46,68,211,1,35,30,0
6/25/2020,Night,21,9:40 PM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,208.5,3610,3610,464,3,12,101,713,0,26,31,54
6/25/2020,Night,21,9:40 PM,RD0089,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,158.9,2569,2569,309,123,15,102,542,3,31,27,0
6/25/2020,Night,20,8:40 PM,RD0092,CAT777D-COAL,EX019,R984,Pit-A,Coal,107,79.26,107,26696,24558,1506,0,1,536,3287,179,0,1,169
6/25/2020,Night,21,9:40 PM,RD0093,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,157.3,2717,2909,461,19,0,215,640,0,35,26,114
6/25/2020,Night,21,9:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,153.9,2130,2136,216,0,0,118,500,0,24,36,37
6/25/2020,Night,21,9:40 PM,RD0077,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,164.5,2751,2527,309,4,0,219,567,2,33,26,227
6/25/2020,Night,21,9:40 PM,RD0043,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,162.7,2324,668,374,3,52,214,269,0,0,37,29
6/25/2020,Night,21,9:40 PM,RD0022,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,165.1,2569,2703,362,3,19,106,650,0,37,29,163
6/25/2020,Night,21,9:40 PM,RD0001,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,157.7,3290,3232,551,19,27,114,727,4,39,33,77
6/25/2020,Night,21,9:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,158.1,2130,2130,227,13,0,146,485,4,27,31,131
6/25/2020,Night,21,9:40 PM,RD0038,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,159.1,2702,1979,337,4,13,157,492,0,1,30,189
6/25/2020,Night,21,9:40 PM,RD0078,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,98.6773,1451,1641,304,129,11,183,415,34,0,21,0
6/25/2020,Night,21,9:40 PM,RD0066,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,158.1,2543,2537,366,37,47,251,602,0,33,26,133
6/25/2020,Night,22,10:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,129.3,2130,2130,291,3,6,98,481,1,30,68,56
6/25/2020,Night,21,9:40 PM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,144.9,2130,2130,188,121,0,121,459,4,25,24,0
6/25/2020,Night,21,9:40 PM,RD0017,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,160.9,2569,2703,357,121,16,107,609,0,28,40,0
6/25/2020,Night,21,9:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,188.1,1336,1497,235,84,11,110,226,0,36,34,0
6/25/2020,Night,21,9:40 PM,RD0018,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,119.9,3309,3085,383,103,48,64,497,1,35,25,0
6/25/2020,Night,21,9:40 PM,RD0044,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,158.6,2702,1979,287,4,9,114,431,0,1,28,123
6/25/2020,Night,21,9:40 PM,RD0016,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,164.8,2848,3123,324,5,9,92,467,0,26,31,298
6/25/2020,Night,21,9:40 PM,RD0046,CAT789,EX010,H5500,Pit-C,Waste,205,81,196.6,1468,1336,195,52,15,101,217,1,39,28,0
6/25/2020,Night,21,9:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,159,2885,2527,260,76,40,195,541,3,38,19,0
6/25/2020,Night,21,9:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,152.4,2130,2130,250,14,0,121,498,5,29,32,52
6/25/2020,Night,21,9:40 PM,RD0069,CAT789,EX015,H5500,Pit-C,Waste,205,81,216.9,3610,3610,375,170,20,97,694,1,25,34,0
6/25/2020,Night,21,9:40 PM,RD0023,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,163.8,1168,568,596,105,0,156,172,1,0,27,134
6/25/2020,Night,21,9:40 PM,RD0015,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,160.8,2613,2703,320,4,9,92,573,1,23,36,179
6/25/2020,Night,30,6:40 AM,RD0018,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,146.1,3067,3067,265,208,15,97,460,4,31,27,0
6/25/2020,Night,21,9:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,138.9,1346,1346,209,50,16,109,215,1,41,32,0
6/25/2020,Night,20,8:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,158,2067,2117,212,0,0,120,494,0,21,33,109
6/25/2020,Night,21,9:40 PM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,160.8,1346,1346,210,5,11,122,240,1,42,27,44
6/25/2020,Night,21,9:40 PM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,166.1,1346,1346,196,89,15,128,194,4,32,32,0
6/25/2020,Night,21,9:40 PM,RD0024,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,161.7,2680,2702,380,332,11,114,545,5,26,38,0
6/25/2020,Night,21,9:40 PM,RD0009,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,161.8,2363,2363,348,14,51,221,538,4,36,30,61
6/25/2020,Night,22,10:40 PM,RD0030,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,140.1,3146,3325,325,244,53,64,609,0,30,25,0
6/25/2020,Night,21,9:40 PM,RD0094,CAT789,EX010,H5500,Pit-C,Waste,205,81,195.6,3882,1629,411,4,39,73,251,1,59,34,25
6/25/2020,Night,21,9:40 PM,RD0095,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,161.5,3256,3232,481,142,53,110,742,4,24,26,0
6/25/2020,Night,21,9:40 PM,RD0057,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,153.2,2602,2602,381,148,17,99,573,5,28,38,0
6/25/2020,Night,21,9:40 PM,RD0014,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,137.4,2848,3213,318,5,32,66,524,1,23,22,55
6/25/2020,Night,21,9:40 PM,RD0037,CAT789,EX015,H5500,Pit-C,Waste,205,81,194.1,3610,3610,407,145,12,94,660,1,24,35,0
6/25/2020,Night,21,9:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,190.4,1336,1336,186,159,45,74,227,2,38,42,0
6/25/2020,Night,21,9:40 PM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,145.3,1346,1346,204,56,22,97,179,2,26,26,0
6/25/2020,Night,21,9:40 PM,RD0051,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,162.4,2703,2569,343,183,12,96,552,4,28,18,0
6/25/2020,Night,21,9:40 PM,RD0086,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,147.8,1346,1346,205,56,14,96,195,1,32,29,0
6/25/2020,Night,21,9:40 PM,RD0007,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,152,2849,2849,346,41,13,90,512,6,30,30,56
6/25/2020,Night,29,5:40 AM,RD0032,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,156.7,3061,3061,302,170,10,96,474,1,31,32,0
6/25/2020,Night,21,9:40 PM,RD0046,CAT789,EX010,H5500,Pit-C,Waste,205,81,205.9,1336,1612,234,114,10,112,228,5,57,31,0
6/25/2020,Night,21,9:40 PM,RD0006,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,129,2945,2899,294,118,11,90,454,15,32,29,0
6/25/2020,Night,21,9:40 PM,RD0011,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,136.1,2602,2691,382,4,13,96,522,0,26,35,285
6/25/2020,Night,21,9:40 PM,RD0025,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,157.1,1346,1346,205,6,10,97,244,3,34,33,52
6/25/2020,Night,21,9:40 PM,RD0029,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,146.2,2130,2130,195,30,0,136,479,4,27,36,26
6/25/2020,Night,21,9:40 PM,RD0022,CAT785,EX006,H2500,Pit-A,Waste,163,64.5,148.3,2363,1489,338,6,19,245,271,0,0,33,240
6/25/2020,Night,22,10:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,158.4,2527,2374,453,4,20,196,556,5,35,26,209
6/25/2020,Night,21,9:40 PM,RD0027,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,156.6,2849,2130,355,4,10,96,278,0,102,28,22
6/25/2020,Night,21,9:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,189.1,1336,1336,204,137,14,111,217,1,34,25,0
6/25/2020,Night,21,9:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,112.223,1451,1641,257,493,11,206,394,29,0,23,0
6/25/2020,Night,21,9:40 PM,RD0039,CAT785,EX020,H3600,Pit-A,Waste,163,64.5,149.6,3232,3222,466,2,8,112,667,4,28,39,131
6/25/2020,Night,21,9:40 PM,RD0032,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,139.3,2849,3048,293,17,17,92,449,7,29,30,0
6/25/2020,Night,21,9:40 PM,RD0023,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,159.8,736,1168,167,3,12,167,277,44,28,32,49
6/25/2020,Night,20,8:40 PM,RD0096,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,107,24478,24652,2619,17,0,336,3121,323,0,310,0
6/25/2020,Night,21,9:40 PM,RD0044,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,159.9,2133,1979,353,279,14,124,484,0,1,42,0
6/25/2020,Night,21,9:40 PM,RD0036,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,158.9,2751,2527,296,101,62,210,593,2,27,24,0
6/25/2020,Night,21,9:40 PM,RD0019,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,148.8,2703,2703,311,78,11,93,560,0,33,20,0
6/25/2020,Night,21,9:40 PM,RD0067,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,163.9,1239,1461,399,3,50,146,311,61,1,41,119
6/25/2020,Night,21,9:40 PM,RD0065,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,145.6,2602,2782,314,122,13,96,522,0,27,26,0
6/25/2020,Night,21,9:40 PM,RD0021,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,134.8,2945,2899,348,31,17,86,560,12,32,32,0
6/25/2020,Night,21,9:40 PM,RD0060,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,145.6,2543,2537,487,19,13,241,594,0,33,31,38
